x,y
1687,1853
1698,1836
1699,1835
1679,1837
1677,1837
1666,1854
1665,1855
1684,1850
1703,1844
1710,1825
1717,1806
1698,1812
1679,1818
1672,1837
1665,1855
1673,1874
1682,1892
1690,1910
1698,1928
1706,1946
1713,1960
